collection,file,title,author,year,source_type,fidelity,word_count
friedlander_en,001_king-solomon-and-the-worm.html,KING SOLOMON AND THE WORM,Gerald Friedlander,1918,Talmud/Midrash retelling,clean,2889
friedlander_en,002_falsehood-and-wickedness.html,FALSEHOOD AND WICKEDNESS,Gerald Friedlander,1918,Talmud/Midrash retelling,clean,744
friedlander_en,003_the-wicked-king-and-his-bride.html,THE WICKED KING AND HIS BRIDE,Gerald Friedlander,1918,Talmud/Midrash retelling,clean,3569
friedlander_en,004_the-two-jewels.html,THE TWO JEWELS,Gerald Friedlander,1918,Talmud/Midrash retelling,clean,1598
friedlander_en,005_the-beggar-at-the-wedding.html,THE BEGGAR AT THE WEDDING,Gerald Friedlander,1918,Talmud/Midrash retelling,clean,3253
friedlander_en,006_the-clever-wife.html,THE CLEVER WIFE,Gerald Friedlander,1918,Talmud/Midrash retelling,clean,1182
friedlander_en,007_the-coins-of-elijah.html,THE COINS OF ELIJAH,Gerald Friedlander,1918,Talmud/Midrash retelling,clean,1459
friedlander_en,008_the-fox-and-the-raven.html,THE FOX AND THE RAVEN,Gerald Friedlander,1918,Talmud/Midrash retelling,clean,376
ginzberg_legends_en,001_the-first-things-created.html,THE FIRST THINGS CREATED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,753
ginzberg_legends_en,002_the-alphabet.html,THE ALPHABET,Louis Ginzberg,1909,Aggadah / biblical legend,clean,842
ginzberg_legends_en,003_the-first-day.html,THE FIRST DAY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1443
ginzberg_legends_en,004_the-second-day.html,THE SECOND DAY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1437
ginzberg_legends_en,005_the-third-day.html,THE THIRD DAY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1645
ginzberg_legends_en,006_the-fourth-day.html,THE FOURTH DAY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1007
ginzberg_legends_en,007_the-fifth-day.html,THE FIFTH DAY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1001
ginzberg_legends_en,008_the-sixth-day.html,THE SIXTH DAY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,3987
ginzberg_legends_en,009_all-things-praise-the-lord.html,ALL THINGS PRAISE THE LORD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1171
ginzberg_legends_en,010_man-and-the-world.html,MAN AND THE WORLD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1071
ginzberg_legends_en,011_the-angels-and-the-creation-of-man.html,THE ANGELS AND THE CREATION OF MAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,561
ginzberg_legends_en,012_the-creation-of-adam.html,THE CREATION OF ADAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,381
ginzberg_legends_en,013_the-soul-of-man.html,THE SOUL OF MAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1094
ginzberg_legends_en,014_the-ideal-man.html,THE IDEAL MAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,937
ginzberg_legends_en,015_the-fall-of-satan.html,THE FALL OF SATAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,539
ginzberg_legends_en,016_woman.html,WOMAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1487
ginzberg_legends_en,017_adam-and-eve-in-paradise.html,ADAM AND EVE IN PARADISE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,732
ginzberg_legends_en,018_the-fall-of-man.html,THE FALL OF MAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1184
ginzberg_legends_en,019_the-punishment.html,THE PUNISHMENT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2472
ginzberg_legends_en,020_sabbath-in-heaven.html,SABBATH IN HEAVEN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1013
ginzberg_legends_en,021_adams-repentance.html,ADAM'S REPENTANCE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,975
ginzberg_legends_en,022_the-book-of-raziel.html,THE BOOK OF RAZIEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,977
ginzberg_legends_en,023_the-sickness-of-adam.html,THE SICKNESS OF ADAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,541
ginzberg_legends_en,024_eves-story-of-the-fall.html,EVE'S STORY OF THE FALL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1246
ginzberg_legends_en,025_the-death-of-adam.html,THE DEATH OF ADAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,763
ginzberg_legends_en,026_the-death-of-eve.html,THE DEATH OF EVE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,462
ginzberg_legends_en,027_the-birth-of-cain.html,THE BIRTH OF CAIN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,551
ginzberg_legends_en,028_fratricide.html,FRATRICIDE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,819
ginzberg_legends_en,029_the-punishment-of-cain.html,THE PUNISHMENT OF CAIN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1109
ginzberg_legends_en,030_the-inhabitants-of-the-seven-earths.html,THE INHABITANTS OF THE SEVEN EARTHS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,600
ginzberg_legends_en,031_the-descendants-of-cain.html,THE DESCENDANTS OF CAIN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,766
ginzberg_legends_en,032_the-descendants-of-adam-and-lilith.html,THE DESCENDANTS OF ADAM AND LILITH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,833
ginzberg_legends_en,033_seth-and-his-descendants.html,SETH AND HIS DESCENDANTS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,404
ginzberg_legends_en,034_enosh.html,ENOSH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,591
ginzberg_legends_en,035_the-fall-of-the-angels.html,THE FALL OF THE ANGELS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,983
ginzberg_legends_en,036_enoch-ruler-and-teacher.html,"ENOCH, RULER AND TEACHER",Louis Ginzberg,1909,Aggadah / biblical legend,clean,826
ginzberg_legends_en,037_the-ascension-of-enoch.html,THE ASCENSION OF ENOCH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2279
ginzberg_legends_en,038_the-translation-of-enoch.html,THE TRANSLATION OF ENOCH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,910
ginzberg_legends_en,039_methuselah.html,METHUSELAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,331
ginzberg_legends_en,040_the-birth-of-noah.html,THE BIRTH OF NOAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,841
ginzberg_legends_en,041_the-punishment-of-the-fallen-angels.html,THE PUNISHMENT OF THE FALLEN ANGELS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1159
ginzberg_legends_en,042_the-generation-of-the-deluge.html,THE GENERATION OF THE DELUGE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,788
ginzberg_legends_en,043_the-holy-book.html,THE HOLY BOOK,Louis Ginzberg,1909,Aggadah / biblical legend,clean,841
ginzberg_legends_en,044_the-inmates-of-the-ark.html,THE INMATES OF THE ARK,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1219
ginzberg_legends_en,045_the-flood.html,THE FLOOD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1095
ginzberg_legends_en,046_noah-leaves-the-ark.html,NOAH LEAVES THE ARK,Louis Ginzberg,1909,Aggadah / biblical legend,clean,788
ginzberg_legends_en,047_the-curse-of-drunkenness.html,THE CURSE OF DRUNKENNESS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1049
ginzberg_legends_en,048_noahs-descendants-spread-abroad.html,NOAH'S DESCENDANTS SPREAD ABROAD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1162
ginzberg_legends_en,049_the-depravity-of-mankind.html,THE DEPRAVITY OF MANKIND,Louis Ginzberg,1909,Aggadah / biblical legend,clean,636
ginzberg_legends_en,050_nimrod.html,NIMROD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,588
ginzberg_legends_en,051_the-tower-of-babel.html,THE TOWER OF BABEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,696
ginzberg_legends_en,052_the-wicked-generations.html,THE WICKED GENERATIONS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,423
ginzberg_legends_en,053_the-birth-of-abraham.html,THE BIRTH OF ABRAHAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,778
ginzberg_legends_en,054_the-babe-proclaims-god.html,THE BABE PROCLAIMS GOD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1153
ginzberg_legends_en,055_abrahams-first-appearance-in-public.html,ABRAHAM'S FIRST APPEARANCE IN PUBLIC,Louis Ginzberg,1909,Aggadah / biblical legend,clean,581
ginzberg_legends_en,056_the-preacher-of-the-true-faith.html,THE PREACHER OF THE TRUE FAITH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1057
ginzberg_legends_en,057_in-the-fiery-furnace.html,IN THE FIERY FURNACE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1568
ginzberg_legends_en,058_abraham-emigrates-to-haran.html,ABRAHAM EMIGRATES TO HARAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,976
ginzberg_legends_en,059_the-star-in-the-east.html,THE STAR IN THE EAST,Louis Ginzberg,1909,Aggadah / biblical legend,clean,858
ginzberg_legends_en,060_the-true-believer.html,THE TRUE BELIEVER,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1153
ginzberg_legends_en,061_the-iconoclast.html,THE ICONOCLAST,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1359
ginzberg_legends_en,062_abraham-in-canaan.html,ABRAHAM IN CANAAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,973
ginzberg_legends_en,063_his-sojourn-in-egypt.html,HIS SOJOURN IN EGYPT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1314
ginzberg_legends_en,064_the-first-pharaoh.html,THE FIRST PHARAOH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,746
ginzberg_legends_en,065_the-war-of-the-kings.html,THE WAR OF THE KINGS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1988
ginzberg_legends_en,066_the-covenant-of-the-pieces.html,THE COVENANT OF THE PIECES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,911
ginzberg_legends_en,067_the-birth-of-ishmael.html,THE BIRTH OF ISHMAEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,903
ginzberg_legends_en,068_the-visit-of-the-angels.html,THE VISIT OF THE ANGELS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1436
ginzberg_legends_en,069_the-cities-of-sin.html,THE CITIES OF SIN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1583
ginzberg_legends_en,070_abraham-pleads-for-the-sinners.html,ABRAHAM PLEADS FOR THE SINNERS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,800
ginzberg_legends_en,071_the-destruction-of-the-sinful-cities.html,THE DESTRUCTION OF THE SINFUL CITIES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1349
ginzberg_legends_en,072_among-the-philistines.html,AMONG THE PHILISTINES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1091
ginzberg_legends_en,073_the-birth-of-isaac.html,THE BIRTH OF ISAAC,Louis Ginzberg,1909,Aggadah / biblical legend,clean,701
ginzberg_legends_en,074_ishmael-cast-off.html,ISHMAEL CAST OFF,Louis Ginzberg,1909,Aggadah / biblical legend,clean,692
ginzberg_legends_en,075_the-two-wives-of-ishmael.html,THE TWO WIVES OF ISHMAEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1025
ginzberg_legends_en,076_the-covenant-with-abimelech.html,THE COVENANT WITH ABIMELECH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,795
ginzberg_legends_en,077_satan-accuses-abraham.html,SATAN ACCUSES ABRAHAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,693
ginzberg_legends_en,078_the-journey-to-moriah.html,THE JOURNEY TO MORIAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1615
ginzberg_legends_en,079_the-akedah.html,THE 'AKEDAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2059
ginzberg_legends_en,080_the-death-and-burial-of-sarah.html,THE DEATH AND BURIAL OF SARAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1600
ginzberg_legends_en,081_eliezers-mission.html,ELIEZER'S MISSION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,887
ginzberg_legends_en,082_the-wooing-of-rebekah.html,THE WOOING OF REBEKAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1081
ginzberg_legends_en,083_the-last-years-of-abraham.html,THE LAST YEARS OF ABRAHAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,491
ginzberg_legends_en,084_a-herald-of-death.html,A HERALD OF DEATH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1156
ginzberg_legends_en,085_abraham-views-earth-and-heaven.html,ABRAHAM VIEWS EARTH AND HEAVEN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1085
ginzberg_legends_en,086_the-patron-of-hebron.html,THE PATRON OF HEBRON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,609
ginzberg_legends_en,087_the-birth-of-esau-and-jacob.html,THE BIRTH OF ESAU AND JACOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1431
ginzberg_legends_en,088_the-favorite-of-abraham.html,THE FAVORITE OF ABRAHAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,673
ginzberg_legends_en,089_the-sale-of-the-birthright.html,THE SALE OF THE BIRTHRIGHT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1118
ginzberg_legends_en,090_isaac-with-the-philistines.html,ISAAC WITH THE PHILISTINES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1880
ginzberg_legends_en,091_isaac-blesses-jacob.html,ISAAC BLESSES JACOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2616
ginzberg_legends_en,092_esaus-true-character-revealed.html,ESAU'S TRUE CHARACTER REVEALED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1171
ginzberg_legends_en,093_jacob-leaves-his-fathers-house.html,JACOB LEAVES HIS FATHER'S HOUSE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1632
ginzberg_legends_en,094_jacob-pursued-by-eliphaz-and-esau.html,JACOB PURSUED BY ELIPHAZ AND ESAU,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1173
ginzberg_legends_en,095_the-day-of-miracles.html,THE DAY OF MIRACLES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1692
ginzberg_legends_en,096_jacob-with-laban.html,JACOB WITH LABAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1012
ginzberg_legends_en,097_the-marriage-of-jacob.html,THE MARRIAGE OF JACOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1000
ginzberg_legends_en,098_the-birth-of-jacobs-children.html,THE BIRTH OF JACOB'S CHILDREN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2284
ginzberg_legends_en,099_jacob-flees-before-laban.html,JACOB FLEES BEFORE LABAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,881
ginzberg_legends_en,100_the-covenant-with-laban.html,THE COVENANT WITH LABAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1566
ginzberg_legends_en,101_jacob-and-esau-prepare-to-meet.html,JACOB AND ESAU PREPARE TO MEET,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2134
ginzberg_legends_en,102_jacob-wrestles-with-the-angel.html,JACOB WRESTLES WITH THE ANGEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1281
ginzberg_legends_en,103_the-meeting-between-esau-and-jacob.html,THE MEETING BETWEEN ESAU AND JACOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2239
ginzberg_legends_en,104_the-outrage-at-shechem.html,THE OUTRAGE AT SHECHEM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1375
ginzberg_legends_en,105_a-war-frustrated.html,A WAR FRUSTRATED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1152
ginzberg_legends_en,106_the-war-with-the-ninevites.html,THE WAR WITH THE NINEVITES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1403
ginzberg_legends_en,107_the-war-with-the-amorites.html,THE WAR WITH THE AMORITES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,937
ginzberg_legends_en,108_isaac-blesses-levi-and-judah.html,ISAAC BLESSES LEVI AND JUDAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,543
ginzberg_legends_en,109_joy-and-sorrow-in-the-house-of-jacob.html,JOY AND SORROW IN THE HOUSE OF JACOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,800
ginzberg_legends_en,110_esaus-campaign-against-jacob.html,ESAU'S CAMPAIGN AGAINST JACOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1543
ginzberg_legends_en,111_the-descendants-of-esau.html,THE DESCENDANTS OF ESAU,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1074
ginzberg_legends_en,112_the-favorite-son.html,THE FAVORITE SON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,919
ginzberg_legends_en,113_joseph-hated-by-his-brethren.html,JOSEPH HATED BY HIS BRETHREN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,943
ginzberg_legends_en,114_joseph-cast-into-the-pit.html,JOSEPH CAST INTO THE PIT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1790
ginzberg_legends_en,115_the-sale.html,THE SALE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1249
ginzberg_legends_en,116_josephs-three-masters.html,JOSEPH'S THREE MASTERS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1381
ginzberg_legends_en,117_josephs-coat-brought-to-his-father.html,JOSEPH'S COAT BROUGHT TO HIS FATHER,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2520
ginzberg_legends_en,118_judah-and-his-sons.html,JUDAH AND HIS SONS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1646
ginzberg_legends_en,119_the-wives-of-the-sons-of-jacob.html,THE WIVES OF THE SONS OF JACOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,790
ginzberg_legends_en,120_joseph-the-slave-of-potiphar.html,JOSEPH THE SLAVE OF POTIPHAR,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1407
ginzberg_legends_en,121_joseph-and-zuleika.html,JOSEPH AND ZULEIKA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2537
ginzberg_legends_en,122_joseph-resists-temptation.html,JOSEPH RESISTS TEMPTATION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1599
ginzberg_legends_en,123_joseph-in-prison.html,JOSEPH IN PRISON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1545
ginzberg_legends_en,124_pharaohs-dreams.html,PHARAOH'S DREAMS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1328
ginzberg_legends_en,125_joseph-before-pharaoh.html,JOSEPH BEFORE PHARAOH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1699
ginzberg_legends_en,126_the-ruler-of-egypt.html,THE RULER OF EGYPT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1864
ginzberg_legends_en,127_josephs-brethren-in-egypt.html,JOSEPH'S BRETHREN IN EGYPT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,797
ginzberg_legends_en,128_joseph-meets-his-brethren.html,JOSEPH MEETS HIS BRETHREN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1941
ginzberg_legends_en,129_the-second-journey-to-egypt.html,THE SECOND JOURNEY TO EGYPT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1678
ginzberg_legends_en,130_joseph-and-benjamin.html,JOSEPH AND BENJAMIN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1513
ginzberg_legends_en,131_the-thief-caught.html,THE THIEF CAUGHT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1156
ginzberg_legends_en,132_judah-pleads-and-threatens.html,JUDAH PLEADS AND THREATENS.,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2080
ginzberg_legends_en,133_joseph-makes-himself-known.html,JOSEPH MAKES HIMSELF KNOWN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1493
ginzberg_legends_en,134_jacob-receives-the-glad-tidings.html,JACOB RECEIVES THE GLAD TIDINGS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1529
ginzberg_legends_en,135_jacob-arrives-in-egypt.html,JACOB ARRIVES IN EGYPT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1193
ginzberg_legends_en,136_josephs-kindness-and-generosity.html,JOSEPH'S KINDNESS AND GENEROSITY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1092
ginzberg_legends_en,137_jacobs-last-wish.html,JACOB'S LAST WISH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1233
ginzberg_legends_en,138_the-blessing-of-ephraim-and-manasseh.html,THE BLESSING OF EPHRAIM AND MANASSEH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2452
ginzberg_legends_en,139_the-blessing-of-the-twelve-tribes.html,THE BLESSING OF THE TWELVE TRIBES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2270
ginzberg_legends_en,140_the-death-of-jacob.html,THE DEATH OF JACOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2223
ginzberg_legends_en,141_the-sons-of-jacob-at-war-with-the-sons-of-esau.html,THE SONS OF JACOB AT WAR WITH THE SONS OF ESAU,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1343
ginzberg_legends_en,142_zepho-king-of-kittim.html,ZEPHO KING OF KITTIM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1478
ginzberg_legends_en,143_the-nations-at-war.html,THE NATIONS AT WAR,Louis Ginzberg,1909,Aggadah / biblical legend,clean,787
ginzberg_legends_en,144_josephs-magnanimity.html,JOSEPH'S MAGNANIMITY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,965
ginzberg_legends_en,145_asenath.html,ASENATH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,847
ginzberg_legends_en,146_the-marriage-of-joseph.html,THE MARRIAGE OF JOSEPH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,647
ginzberg_legends_en,147_kind-and-unkind-brethren.html,KIND AND UNKIND BRETHREN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,647
ginzberg_legends_en,148_treachery-punished.html,TREACHERY PUNISHED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,576
ginzberg_legends_en,149_the-death-and-burial-of-joseph.html,THE DEATH AND BURIAL OF JOSEPH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1676
ginzberg_legends_en,150_significant-names.html,SIGNIFICANT NAMES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,744
ginzberg_legends_en,151_reubens-testament.html,REUBEN'S TESTAMENT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,563
ginzberg_legends_en,152_simons-admonition-against-envy.html,SIMON'S ADMONITION AGAINST ENVY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,818
ginzberg_legends_en,153_the-ascension-of-levi.html,THE ASCENSION OF LEVI,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1163
ginzberg_legends_en,154_judah-warns-against-greed-and-unchastity.html,JUDAH WARNS AGAINST GREED AND UNCHASTITY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1119
ginzberg_legends_en,155_issachars-singleness-of-heart.html,ISSACHAR'S SINGLENESS OF HEART,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1031
ginzberg_legends_en,156_zebulon-exhorts-unto-compassion.html,ZEBULON EXHORTS UNTO COMPASSION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,777
ginzberg_legends_en,157_dans-confession.html,DAN'S CONFESSION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,522
ginzberg_legends_en,158_naphtalis-dreams-of-the-division-of-the-tribes.html,NAPHTALI'S DREAMS OF THE DIVISION OF THE TRIBES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2342
ginzberg_legends_en,159_gads-hatred.html,GAD'S HATRED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,740
ginzberg_legends_en,160_ashers-last-words.html,ASHER'S LAST WORDS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,486
ginzberg_legends_en,161_benjamin-extols-joseph.html,BENJAMIN EXTOLS JOSEPH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,860
ginzberg_legends_en,162_job-and-the-patriarchs.html,JOB AND THE PATRIARCHS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1012
ginzberg_legends_en,163_jobs-wealth-and-benefactions.html,JOB'S WEALTH AND BENEFACTIONS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,867
ginzberg_legends_en,164_satan-and-job.html,SATAN AND JOB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,682
ginzberg_legends_en,165_jobs-suffering.html,JOB'S SUFFERING,Louis Ginzberg,1909,Aggadah / biblical legend,clean,878
ginzberg_legends_en,166_the-four-friends.html,THE FOUR FRIENDS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1016
ginzberg_legends_en,167_job-restored.html,JOB RESTORED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,854
ginzberg_legends_en,168_the-beginning-of-the-egyptian-bondage.html,THE BEGINNING OF THE EGYPTIAN BONDAGE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,371
ginzberg_legends_en,169_pharaohs-cunning.html,PHARAOH'S CUNNING,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1140
ginzberg_legends_en,170_the-pious-midwives.html,THE PIOUS MIDWIVES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1079
ginzberg_legends_en,171_the-three-counsellors.html,THE THREE COUNSELLORS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,718
ginzberg_legends_en,172_the-slaughter-of-the-innocents.html,THE SLAUGHTER OF THE INNOCENTS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,681
ginzberg_legends_en,173_the-parents-of-moses.html,THE PARENTS OF MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,907
ginzberg_legends_en,174_the-birth-of-moses.html,THE BIRTH OF MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,928
ginzberg_legends_en,175_moses-rescued-from-the-water.html,MOSES RESCUED FROM THE WATER,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1360
ginzberg_legends_en,176_the-infancy-of-moses.html,THE INFANCY OF MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,721
ginzberg_legends_en,177_moses-rescued-by-gabriel.html,MOSES RESCUED BY GABRIEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1448
ginzberg_legends_en,178_the-youth-of-moses.html,THE YOUTH OF MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1735
ginzberg_legends_en,179_the-flight.html,THE FLIGHT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,918
ginzberg_legends_en,180_the-king-of-ethiopia.html,THE KING OF ETHIOPIA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1050
ginzberg_legends_en,181_jethro.html,JETHRO,Louis Ginzberg,1909,Aggadah / biblical legend,clean,593
ginzberg_legends_en,182_moses-marries-zipporah.html,MOSES MARRIES ZIPPORAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1347
