atu,topic,title,culture,author,origin_raw,source_page
2,The Tail-Fisher,German-Language Texts -- Texte in deutscher Sprache,,,,type0002.html
800,The Tailor in Heaven,How a Tailor Came to Heaven and Threw Our Lord God's Footstool at an Old Woman,Germany,,Germany,type0800.html
800,The Tailor in Heaven,The Tailor in Heaven,Germany,,Germany,type0800.html
800,The Tailor in Heaven,A Spanish Cavalryman,Switzerland,,Switzerland,type0800.html
1967,Tall Tales: The Big Freeze,Frozen in the Saddle,Germany,,Germany,type1967.html
1967,Tall Tales: The Big Freeze,Baron Munchausen in Poland,England / Germany,,England / Germany,type1967.html
1967,Tall Tales: The Big Freeze,Paul Bunyan and the Winter of the Deep Snow,North America,,North America,type1967.html
1967,Tall Tales: The Big Freeze,Keeping Paul Bunyan's Bunk Houses Warm,North America,,North America,type1967.html
1967,Tall Tales: The Big Freeze,The Winter of the Blue Snow,North America,,North America,type1967.html
1967,Tall Tales: The Big Freeze,A Big Snow,USA,Idaho,USA (Idaho),type1967.html
1967,Tall Tales: The Big Freeze,The Great Snowfall,Native American,Alaska / British Columbia,Native American (Alaska / British Columbia),type1967.html
1889F,Tall Tales: Frozen Sounds,Frozen Words,Plutarch,,Plutarch,type1889f.html
1889F,Tall Tales: Frozen Sounds,An Italian Merchant in Poland,Italy,,Italy,type1889f.html
1889F,Tall Tales: Frozen Sounds,Unfrozen Words,France,,France,type1889f.html
1889F,Tall Tales: Frozen Sounds,"How Pantagruel, being at Sea, heard various unfrozen Words",,,,type1889f.html
1889F,Tall Tales: Frozen Sounds,"How among the Frozen Words, Pantagruel found some Odd ones.",,,,type1889f.html
1889F,Tall Tales: Frozen Sounds,Frozen Words,England,,England,type1889f.html
1889F,Tall Tales: Frozen Sounds,Baron Munchausen in Russia,England / Germany,,England / Germany,type1889f.html
1889F,Tall Tales: Frozen Sounds,The Post Horn,Germany,,Germany,type1889f.html
1889F,Tall Tales: Frozen Sounds,Paul Bunyan and the Year of the Hard Winter,North America,,North America,type1889f.html
1889F,Tall Tales: Frozen Sounds,Voices in the Frying Pan,African American,Mississippi,African American (Mississippi),type1889f.html
1889B,Tall Tale: Turning an Animal Inside Out,The Smith of Cannstatt and the Wolf,Germany,,Germany,type1889b.html
1889B,Tall Tale: Turning an Animal Inside Out,Baron Munchausen and the Wolf,England / Germany,,England / Germany,type1889b.html
1889B,Tall Tale: Turning an Animal Inside Out,Cougar Tamers,USA,Idaho,USA (Idaho),type1889b.html
900,Taming a Shrewish Wife: The Proud Princess,Cannetella,"Italy, Giambattista Basile, Il Pentamerone",,"Italy, Giambattista Basile, Il Pentamerone",type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Crumb in the Beard,Italy,,Italy,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,King Thrushbeard,Germany,,Germany,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Three Balls,Germany,,Germany,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Princess of Portugal and the Prince of England,Germany,,Germany,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,Haaken Grizzlebeard,Norway,,Norway,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,Greyfoot,Denmark,,Denmark,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Proud Princess,Denmark,,Denmark,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,Peter Redhat,Denmark,,Denmark,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Swineherd,"Denmark, Hans Christian Andersen",,"Denmark, Hans Christian Andersen",type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Haughty Princess,Ireland,,Ireland,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,An Old Story,Ireland,,Ireland,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Haughty Princess,Belgium,,Belgium,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Son of the King of France,France,,France,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Princess of England,France,,France,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Count of Paris,Portugal,,Portugal,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,The Hunchback,Spain,,Spain,type0900.html
900,Taming a Shrewish Wife: The Proud Princess,Blanca the Haughty,Spain,,Spain,type0900.html
901,Taming of the Shrew: The Disobedient Wife,What Happened to a Young Man on His Wedding Day,Spain,,Spain,type0901.html
901,Taming of the Shrew: The Disobedient Wife,Anger-Flesh,Germany,,Germany,type0901.html
901,Taming of the Shrew: The Disobedient Wife,"Summary of an old German rhymed tale, in the Baron von Lassberg's Lieder-Saal",,,,type0901.html
901,Taming of the Shrew: The Disobedient Wife,Two Brothers and Their Wives,Italy,,Italy,type0901.html
901,Taming of the Shrew: The Disobedient Wife,A Wicked Maiden Becomes a Very Pious Wife,Germany,,Germany,type0901.html
901,Taming of the Shrew: The Disobedient Wife,The Ill-Natured Lady,France / England,,France / England,type0901.html
901,Taming of the Shrew: The Disobedient Wife,The Most Obedient Wife (1),Denmark,,Denmark,type0901.html
901,Taming of the Shrew: The Disobedient Wife,The Most Obedient Wife (2),Denmark,,Denmark,type0901.html
901,Taming of the Shrew: The Disobedient Wife,A Story,Ireland,,Ireland,type0901.html
901,Taming of the Shrew: The Disobedient Wife,Banke Chhail and His Wife,India,,India,type0901.html
901,Taming of the Shrew: The Disobedient Wife,Related Sites,,,,type0901.html
175,The Tar-Baby,The Wonderful Tar-Baby Story,"USA, Joel Chandler Harris",,"USA, Joel Chandler Harris",type0175.html
175,The Tar-Baby,How Mr. Rabbit Was Too Sharp for Mr. Fox,"USA, Joel Chandler Harris",,"USA, Joel Chandler Harris",type0175.html
175,The Tar-Baby,"Buh Wolf, Buh Rabbit, an de Tar-Baby",USA,,USA,type0175.html
175,The Tar-Baby,Playing Godfather: Tar-Baby: Mock Plea,USA,,USA,type0175.html
175,The Tar-Baby,The Rabbit and the Frenchman,Native American,Biloxi,Native American (Biloxi),type0175.html
175,The Tar-Baby,Coyote and Pitch,Native American,Shasta,Native American (Shasta),type0175.html
175,The Tar-Baby,B' Rabby an' B' Tar-Baby,Bahamas,,Bahamas,type0175.html
175,The Tar-Baby,The Story of a Dam,South Africa,Hottentot,South Africa (Hottentot),type0175.html
175,The Tar-Baby,"The Dance for Water; or, Rabbit's Triumph",South Africa,,South Africa,type0175.html
175,The Tar-Baby,How Prince Five-Weapons Fought the Ogre Hairy-Grip,"India, Jataka Tales",,"India, Jataka Tales",type0175.html
175,The Tar-Baby,The Demon with the Matted Hair,"India, Jataka Tales, retold by Joseph Jacobs",,"India, Jataka Tales, retold by Joseph Jacobs",type0175.html
175,The Tar-Baby,The Jackal and the Chickens,India,,India,type0175.html
175,The Tar-Baby,"The Farmer, the Crocodile, and the Jackal",Pakistan,,Pakistan,type0175.html
175,The Tar-Baby,King Robin,Spain/Portugal,,Spain/Portugal,type0175.html
175,The Tar-Baby,The Monkey and Juan Puson Tambi-Tambi,Philippines,,Philippines,type0175.html
,Tatterhood,Norway,,,,norway122.html
,THOR and the MIDGARD SERPENT,From The Prose Edda of Snorri Sturlason,,,,thorserpent.html
,thoralps,Thor's Hammer in the Alps,Joh. Adolf Heyl,,Joh. Adolf Heyl,thoralps.html
122E,Three Billy Goats Gruff,The Three Billy Goats Gruff,Norway,,Norway,type0122e.html
122E,Three Billy Goats Gruff,The Three Goats,Poland/Germany,,Poland/Germany,type0122e.html
122E,Three Billy Goats Gruff,How the Goats Came to Hessen,Germany,,Germany,type0122e.html
124,Three Little Pigs,The Story of the Three Little Pigs,England,,England,type0124.html
124,Three Little Pigs,The Three Little Pigs,England,,England,type0124.html
124,Three Little Pigs,The Fox and the Pixies,England,,England,type0124.html
124,Three Little Pigs,The Fox and the Geese,England,,England,type0124.html
124,Three Little Pigs,Moral,,,,type0124.html
124,Three Little Pigs,The Awful Fate of Mr. Wolf,African-American,,African-American,type0124.html
124,Three Little Pigs,The Story of the Pigs,African-American,,African-American,type0124.html
124,Three Little Pigs,How Come the Pigs Can See the Wind,"North Carolina, USA",,"North Carolina, USA",type0124.html
124,Three Little Pigs,Little Pig and Wolf,"Virginia, USA",,"Virginia, USA",type0124.html
124,Three Little Pigs,Version A,,,,type0124.html
124,Three Little Pigs,Version B,,,,type0124.html
124,Three Little Pigs,The Three Goslings,Italy,,Italy,type0124.html
563,Three Magic Gifts,The Story of the Ogre,"Italy, Giambattista Basile",,"Italy, Giambattista Basile",type0563.html
563,Three Magic Gifts,The Ass That Lays Money,Italy,,Italy,type0563.html
563,Three Magic Gifts,"Table-Be-Set, Gold-Donkey, and Cudgel-out-of-the-Sack","Germany, Jacob and Wilhelm Grimm",,"Germany, Jacob and Wilhelm Grimm",type0563.html
563,Three Magic Gifts,The Lad Who Went to the North Wind,"Norway, Peter Christian Asbjørnsen and Jørgen Moe",,"Norway, Peter Christian Asbjørnsen and Jørgen Moe",type0563.html
563,Three Magic Gifts,"The Wish Rag, the Gold-Goat, and the Hat Soldiers",Austria,,Austria,type0563.html
563,Three Magic Gifts,The Good-for-Nothing,Georgia,,Georgia,type0563.html
563,Three Magic Gifts,The Adventures of Juan,Philippines,Tagalog,Philippines (Tagalog),type0563.html
,The Lay of Thrym,from the Poetic Edda,,,,thrym.html
,The Lay of Thrym,The Lay of Thrym,,,,thrym.html
,Thunderbolts,Thunderbolts and Toadstones,A. Haas,,A. Haas,thunderbolt.html
700,Tom Thumb,I Had a Little Husband,England,,England,type0700.html
700,Tom Thumb,The Famous History of Tom Thumb,"England, 1775",,"England, 1775",type0700.html
700,Tom Thumb,"Of the Parentage, Birth, and Education of Tom Thumb; with all the merry Pranks he played in his Childhood",,,,type0700.html
700,Tom Thumb,"Of Tom's falling into the Pudding Bowl, and his Escape out of the Tinker's Budget",,,,type0700.html
700,Tom Thumb,"Of Tom Thumb's being tied to a Thistle, and of his Mother's Cow eating him up; with his strange Deliverance out of the Cow's Belly",,,,type0700.html
700,Tom Thumb,"Tom Thumb is carried away by a Raven, and swallowed up by a Giant, with several other strange Things that befel him.",,,,type0700.html
700,Tom Thumb,"Tom Thumb, by the Command of King Arthur, dances a Galliard upon the Queen's left Hand.",,,,type0700.html
700,Tom Thumb,Tom rides a hunting with the King.,,,,type0700.html
700,Tom Thumb,"Of Tom's running a Tilt, with other Exercises performed by him.",,,,type0700.html
700,Tom Thumb,"Tom is taken Sick, and dies.",,,,type0700.html
700,Tom Thumb,The Comical and Merry Tricks of Tom Thumb,"Scotland, 1820",,"Scotland, 1820",type0700.html
700,Tom Thumb,Tom Thumb,Ireland,,Ireland,type0700.html
700,Tom Thumb,A Story,Ireland,,Ireland,type0700.html
700,Tom Thumb,New History of the Life and Adventures of Tom Thumb,USA -- Connecticut,,USA -- Connecticut,type0700.html
700,Tom Thumb,Thomas of the Thumb,Scotland,,Scotland,type0700.html
700,Tom Thumb,Thumbthick,Germany,,Germany,type0700.html
700,Tom Thumb,Thumbling's Travels,Germany,,Germany,type0700.html
700,Tom Thumb,"A Story about Palecek, ""Little Thumb""",Czech Republic,,Czech Republic,type0700.html
700,Tom Thumb,Thumbikin,Norway,,Norway,type0700.html
700,Tom Thumb,Svend Tomling,Denmark,,Denmark,type0700.html
700,Tom Thumb,Little Lasse,Finland,,Finland,type0700.html
700,Tom Thumb,John Bit-of-a-Man,France,,France,type0700.html
700,Tom Thumb,A Story of the District of Metz,,,,type0700.html
700,Tom Thumb,Little Thumb,France,,France,type0700.html
700,Tom Thumb,Little Blue Riding Hood,France,,France,type0700.html
700,Tom Thumb,Jean des Pois Verts,France,,France,type0700.html
700,Tom Thumb,Little Chick-Pea,Italy,,Italy,type0700.html
700,Tom Thumb,Robber Nut,Albania,,Albania,type0700.html
700,Tom Thumb,"The Little Spirit, or Boy-Man",Native American,,Native American,type0700.html
700,Tom Thumb,The Transformation of Issunboshi,Japan,,Japan,type0700.html
700,Tom Thumb,A Prayer to the Empress Jingo,,,,type0700.html
700,Tom Thumb,"""One-Inch Priest""",,,,type0700.html
700,Tom Thumb,Issunboshi becomes a Page,,,,type0700.html
700,Tom Thumb,An Encounter with Oni,,,,type0700.html
700,Tom Thumb,The Magic Mallet,,,,type0700.html
700,Tom Thumb,A Man Who Was Only a Finger and a Half in Stature,Bangladesh / India,,Bangladesh / India,type0700.html
,The Tongue-Cut Sparrow,The Tongue-Cut Sparrow,"Japan, William Elliot Griffis",,"Japan, William Elliot Griffis",sparrow.html
,The Tongue-Cut Sparrow,The Tongue-Cut Sparrow,"Japan, A. B. Mitford",,"Japan, A. B. Mitford",sparrow.html
,The Tongue-Cut Sparrow,The Tongue-Cut Sparrow,"Japan, Yei Theodora Ozaki",,"Japan, Yei Theodora Ozaki",sparrow.html
,The Tongue-Cut Sparrow,The Tongue-Cut Sparrow,"Japan, Teresa Peirce Williston",,"Japan, Teresa Peirce Williston",sparrow.html
,The Tongue-Cut Sparrow,The Tongue-Cut Sparrow,"Japan, Lafcadio",,"Japan, Lafcadio",sparrow.html
225,The Tortoise That Wanted to Fly,An Eagle and a Tortoise,Æsop or Anianus,,Æsop or Anianus,type0225.html
225,The Tortoise That Wanted to Fly,The Tortoise and the Eagle,Æsop,,Æsop,type0225.html
225,The Tortoise That Wanted to Fly,The Turtle and the Eagle,Leo Tolstoy,after Æsop,Leo Tolstoy (after Æsop),type0225.html
225,The Tortoise That Wanted to Fly,When Mr. Terrapin Went Riding on the Clouds,USA,North Carolina,USA (North Carolina),type0225.html
225,The Tortoise That Wanted to Fly,The Talkative Tortoise,The Jataka Tales,,The Jataka Tales,type0225.html
225,The Tortoise That Wanted to Fly,The Disobedient Tortoise,The Panchatantra,,The Panchatantra,type0225.html
225,The Tortoise That Wanted to Fly,The Tortoise and the Two Swans,"The Kathá Sarit Ságara; or, Ocean of the Streams of Story",,"The Kathá Sarit Ságara; or, Ocean of the Streams of Story",type0225.html
225,The Tortoise That Wanted to Fly,The Tortoise and the Birds,Aesop,,Aesop,type0225.html
225,The Tortoise That Wanted to Fly,The Tortoise and the Two Ducks,Jean de La Fontaine,,Jean de La Fontaine,type0225.html
1415,Trading Away One's Fortune,Hans in Luck,"Germany, Jacob and Wilhelm Grimm",,"Germany, Jacob and Wilhelm Grimm",type1415.html
1415,Trading Away One's Fortune,The Story of Mr. Vinegar,"England, James Orchard Halliwell-Phillipps",,"England, James Orchard Halliwell-Phillipps",type1415.html
1415,Trading Away One's Fortune,Gudbrand on the Hillside,"Norway, Peter Christen Asbjørnsen and Jørgen Moe",,"Norway, Peter Christen Asbjørnsen and Jørgen Moe",type1415.html
1415,Trading Away One's Fortune,What the Old Man Does Is Always Right,"Denmark, Hans Christian Andersen",,"Denmark, Hans Christian Andersen",type1415.html
,Trading Places,Tales of Type 85,,,,tradingplaces.html
,Trading Places,Tales of Type 1408,,,,tradingplaces.html
,Trading Places,"The Mouse, the Bird, and the Sausage","Germany, Jacob and Wilhelm Grimm",,"Germany, Jacob and Wilhelm Grimm",tradingplaces.html
,Trading Places,Little Mouse and Little Sausage,East Prussia,,East Prussia,tradingplaces.html
,Trading Places,"Mouse, Sausage, and Pea",Denmark,,Denmark,tradingplaces.html
,Trading Places,The Husband Who Was to Mind the House,"Norway, Peter Christen Asbjørnsen and Jørgen Moe",,"Norway, Peter Christen Asbjørnsen and Jørgen Moe",tradingplaces.html
,Trading Places,The Husband at Home,Denmark,,Denmark,tradingplaces.html
,Trading Places,Nature's Order,Germany,,Germany,tradingplaces.html
,Trading Places,"There Was an Old Man, Who Lived in a Wood",England,,England,tradingplaces.html
,Trading Places,The Old Man Who Lived in a Wood,England,,England,tradingplaces.html
,Trading Places,A Change of Work,Ireland,,Ireland,tradingplaces.html
,Trading Places,Aarne-Thompson-Uther type 85,Tales in English,,Tales in English,tradingplaces.html
,Trading Places,Tales in German,,,,tradingplaces.html
,Trading Places,Aarne-Thompson-Uther type 1408,Tales in English,,Tales in English,tradingplaces.html
170A,Trading Up (1),The Rat's Wedding,Northern India,,Northern India,type0170a.html
170A,Trading Up (1),The Monkey with the Tom-Tom,Southern India,,Southern India,type0170a.html
170A,Trading Up (1),The Story of a Monkey,Philippines,Ilocano,Philippines (Ilocano),type0170a.html
1655,Trading Up (2),The Dead Mouse,The Jataka,,The Jataka,type1655.html
1655,Trading Up (2),All Change,Europe,,Europe,type1655.html
1655,Trading Up (2),The Sexton's Nose,Italy,,Italy,type1655.html
1655,Trading Up (2),With One Centavo Juan Marries a Princess,Philippines,,Philippines,type1655.html
1655,Trading Up (2),How the King Recruited His Army,African-American,,African-American,type1655.html
1655,Trading Up (2),The Boy Who Was Called Thick-Head,Native American,,Native American,type1655.html
1655,Trading Up (2),The Pea That Made a Fortune,Jamaica,,Jamaica,type1655.html
1655,Trading Up (2),The Story of Hlakanyana,Kaffir,South Africa,Kaffir (South Africa),type1655.html
,Folktales for Travelers,The Traveler and the Farmer,North America,,North America,traveltales.html
,Folktales for Travelers,The Two Travelers and the Farmer,North America,,North America,traveltales.html
,Folktales for Travelers,The Two Frogs,Japan,,Japan,traveltales.html
,Folktales for Travelers,The Talkative Tortoise,The Jataka Tales,,The Jataka Tales,traveltales.html
,Folktales for Travelers,The Tortoise That Refused to Leave Home,The Jataka Tales,,The Jataka Tales,traveltales.html
,Folktales for Travelers,The Dog That Went Abroad,The Panchatantra,,The Panchatantra,traveltales.html
,Folktales for Travelers,The Man Who Became Rich through a Dream,1001 Nights,,1001 Nights,traveltales.html
,Folktales for Travelers,The Pedlar of Swaffham,England,,England,traveltales.html
,Folktales for Travelers,The Town Mouse and the Country Mouse,Aesop,,Aesop,traveltales.html
,Folktales for Travelers,The Town Mouse and the Field Mouse,Romania,,Romania,traveltales.html
,Folktales for Travelers,The Citizen of the World,Jewish,,Jewish,traveltales.html
763,Treasure Finders Murder One Another,Vedabbha-Jataka: Misguided Effort,The Jataka,,The Jataka,type0763.html
763,Treasure Finders Murder One Another,The Reward of Covetousness,India,,India,type0763.html
763,Treasure Finders Murder One Another,The Punishment of Avarice,Tibet,,Tibet,type0763.html
763,Treasure Finders Murder One Another,Jesus and the Three Blocks of Gold,Arabic,,Arabic,type0763.html
763,Treasure Finders Murder One Another,Story of the Three Men and Our Lord Jesus,1001 Nights,,1001 Nights,type0763.html
763,Treasure Finders Murder One Another,The Merchant and the Two Sharpers,1001 Nights,,1001 Nights,type0763.html
763,Treasure Finders Murder One Another,The Pardoner's Tale,Geoffrey Chaucer,,Geoffrey Chaucer,type0763.html
763,Treasure Finders Murder One Another,The Hermit and the Three Ruffians,Italy,,Italy,type0763.html
763,Treasure Finders Murder One Another,The Three Crosses,Germany,,Germany,type0763.html
1741,Trickster Wives and Maids,The Woman Who Humored Her Lover at Her Husband's Expense,1001 Nights,,1001 Nights,type1741.html
1741,Trickster Wives and Maids,Clever Gretel,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,type1741.html
1741,Trickster Wives and Maids,Clever Molly May,Jamaica,,Jamaica,type1741.html
1741,Trickster Wives and Maids,The Good Husband and the Bad Wife,India,,India,type1741.html
1641C,"Twigmuntus, Cowbelliantus, Perchnosius","Twigmuntus, Cowbelliantus, Perchnosius",Sweden,,Sweden,type1641c.html
613,The Two Travelers: Truth and Falsehood,Dharmabuddhi and Pâpabuddhi,The Panchatantra,,The Panchatantra,type0613.html
613,The Two Travelers: Truth and Falsehood,The Two Peasants,Sri Lanka,,Sri Lanka,type0613.html
613,The Two Travelers: Truth and Falsehood,The Two Brothers,Tibet,,Tibet,type0613.html
613,The Two Travelers: Truth and Falsehood,The Heathen and the Jew,Jewish,,Jewish,type0613.html
613,The Two Travelers: Truth and Falsehood,True and Untrue,Norway,,Norway,type0613.html
613,The Two Travelers: Truth and Falsehood,The Two Travelers,Germany,,Germany,type0613.html
613,The Two Travelers: Truth and Falsehood,Right Always Remains Right,Upper Lusatia,Germany/Poland,Upper Lusatia (Germany/Poland),type0613.html
613,The Two Travelers: Truth and Falsehood,The Travels of Truth and Falsehood,Hungary,,Hungary,type0613.html
613,The Two Travelers: Truth and Falsehood,The Grateful Beasts,Hungary,,Hungary,type0613.html
613,The Two Travelers: Truth and Falsehood,Honesty and Dishonesty,Russia,,Russia,type0613.html
613,The Two Travelers: Truth and Falsehood,Justice or Injustice? Which Is Best?,Serbia,,Serbia,type0613.html
613,The Two Travelers: Truth and Falsehood,"The Two BrothersSlavic Once upon a time there were two brothers whose father had left them but a small fortune. The eldest grew very rich, but at the same time cruel and wicked, whereas there was nowhere a more honest or kinder man than the younger. But he remained poor, and had many children, so that at times they could scarcely get bread to eat. At last, one day there was not even this in the house, so he went to his rich brother and asked him for a loaf of bread. Waste of time! His rich brother only called him beggar and vagabond, and slammed the door in his face. The poor fellow, after this brutal reception, did not know which way to turn. Hungry, scantily clad, shivering with cold, his legs could scarcely carry him along. He had not the heart to go home, with nothing for the children, so he went towards the mountain forest. But all he found there were some wild pears that had fallen to the ground. He had to content himself with eating these, though they set his teeth on edge. But what was he to do to warm himself, for the east wind with its chill blast pierced him through and through. ""Where shall I go?"" he said; ""what will become of us in the cottage? There is neither food nor fire, and my brother has driven me from his door."" It was just then he remembered having heard that the top of the mountain in front of him was made of crystal, and had a fire forever burning upon it. ""I will try and find it,"" he said, ""and then I may be able to warm myself a little."" So he went on climbing higher and higher till he reached the top, when he was startled to see twelve strange beings sitting round a huge fire. He stopped for a moment, but then said to himself, ""What have I to lose? Why should I fear? God is with me. Courage!"" So he advanced towards the fire, and bowing respectfully, said, ""Good people, take pity on my distress. I am very poor, no one cares for me, I have not even a fire in my cottage; will you let me warm myself at yours?"" They all looked kindly at him, and one of them said, ""My son, come sit down with us and warm yourself."" So he sat down, and felt warm directly he was near them. But he dared not speak while they were silent. What astonished him most was that they changed seats one after another, and in such a way that each one passed round the fire and came back to his own place. When he drew near the fire an old man with long white beard and bald head arose from the flames and spoke to him thus, ""Man, waste not thy life here; return to thy cottage, work, and live honestly. Take as many embers as thou wilt, we have more than we need."" And having said this he disappeared. Then the twelve filled a large sack with embers, and, putting it on the poor man's shoulders, advised him to hasten home. Humbly thanking them, he set off. As he went he wondered why the embers did not feel hot, and why they should weigh no more than a sack of paper. He was thankful that he should be able to have a fire, but imagine his astonishment when on arriving home he found the sack to contain as many gold pieces as there had been embers; he almost went out of his mind with joy at the possession of so much money. With all his heart he thanked those who had been so ready to help him in his need. He was now rich, and rejoiced to be able to provide for his family. Being curious to find out how many gold pieces there were, and not knowing how to count, he sent his wife to his rich brother for the loan of a quart measure. This time the brother was in a better temper, so he lent what was asked of him, but said mockingly, ""What can such beggars as you have to measure?"" The wife replied, ""Our neighbor owes us some wheat; we want to be sure he returns us the right quantity."" The rich brother was puzzled, and suspecting something he, unknown to his sister-in-law, put some grease inside the measure. The trick succeeded, for on getting it back he found a piece of gold sticking to it. Filled with astonishment, he could only suppose his brother had joined a band of robbers; so he hurried to his brother's cottage, and threatened to bring him before the Justice of the Peace if he did not confess where the gold came from. The poor man was troubled, and, dreading to offend his brother, told the story of his journey to the Crystal Mountain. Now the elder brother had plenty of money for himself, yet he was envious of the brother's good fortune, and became greatly displeased when he found that his brother won every one's esteem by the good use he made of his wealth. At last he determined to visit the Crystal Mountain himself. ""I may meet with as good luck as my brother,"" said he to himself. Upon reaching the Crystal Mountain he found the twelve seated round the fire as before, and thus addressed them, ""I beg of you, good people, to let me warm myself, for it is bitterly cold, and I am poor and homeless."" But one of them replied, ""My son, the hour of thy birth was favorable; thou art rich, but a miser; thou art wicked, for thou hast dared to lie to us. Well dost thou deserve thy punishment."" Amazed and terrified he stood silent, not daring to speak. Meanwhile the twelve changed places one after another, each at last returning to his own seat. Then from the midst of the flames arose the white-bearded old man and spoke thus sternly to the rich man, ""Woe unto the wilful! Thy brother is virtuous, therefore have I blessed him. As for thee, thou art wicked, and so shall not escape our vengeance."" At these words the twelve arose. The first seized the unfortunate man, struck him, and passed him on to the second; the second also struck him and passed him on to the third; and so did they all in their turn, until he was given up to the old man, who disappeared with him into the fire. Days, weeks, months went by, but the rich man never returned, and none knew what had become of him. I think, between you and me, the younger brother had his suspicions but he very wisely kept them to himself. Source: Alexander Chodsko, Fairy Tales of the Alav Peasants and Herdsmen, from the French of Alex. Chodsko; translated and illustrated by Emily J. Harding (London: George Allen, 1896), pp. 3-9. Return to the table of contents. The Two Brothers",Georgia,,Georgia,type0613.html
5075,Underground People Disturbed by Farm or Household Waste,Migratory Legends of Christiansen Type 5075,,,,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,Raginal,Denmark,,Denmark,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,The Young Lady of Hellerup,Sweden,,Sweden,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,Sir Godfrey Macculloch and the Fairies,Scotland,,Scotland,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,The Tulman,Scotland,,Scotland,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,Why Deunant Has the Front Door in the Back,Wales,,Wales,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,Why the Back Door Was Front,Wales,,Wales,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,The Underground People in Stocksee,Germany,,Germany,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,The Stallion and the Underground People,Germany,,Germany,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,Underground People beneath the Horse Stall,Germany,,Germany,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,The Underground People,Germany,,Germany,type5075.html
5075,Underground People Disturbed by Farm or Household Waste,A Horse Stall Is Moved,Germany,,Germany,type5075.html
2250,Unfinished and Endless Stories,Three Wise Men of Gotham,England,,England,type2250.html
2250,Unfinished and Endless Stories,The Tail,Scotland,,Scotland,type2250.html
2250,Unfinished and Endless Stories,The Chest With Something Rare In It,Norway,,Norway,type2250.html
2250,Unfinished and Endless Stories,The Little Story,Poland,,Poland,type2250.html
2250,Unfinished and Endless Stories,The Golden Key,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,type2250.html
2250,Unfinished and Endless Stories,Jack a Nory,England,,England,type2250.html
2250,Unfinished and Endless Stories,Mary Morey,USA,,USA,type2250.html
2250,Unfinished and Endless Stories,The King and His Storyteller,"Petruse Alphonsi, Disciplina Clericalis",,"Petruse Alphonsi, Disciplina Clericalis",type2250.html
2250,Unfinished and Endless Stories,The Narrow Bridge,Germany,,Germany,type2250.html
2250,Unfinished and Endless Stories,The Story That Never Ends,Czechoslovakia,,Czechoslovakia,type2250.html
2250,Unfinished and Endless Stories,A Storyteller of Messer Azzolino,Italy,,Italy,type2250.html
2250,Unfinished and Endless Stories,The Treasure,Italy,,Italy,type2250.html
2250,Unfinished and Endless Stories,The Shepherd,Italy,,Italy,type2250.html
2250,Unfinished and Endless Stories,The Endless Tale,England,Nottinghamshire,England (Nottinghamshire),type2250.html
,The Saga of the Volsungs,1. Sigi and Rerir,,,,volsungsaga.html
,The Saga of the Volsungs,2. The Birth of Volsung,,,,volsungsaga.html
,The Saga of the Volsungs,3. The Sword in the Tree,,,,volsungsaga.html
,The Saga of the Volsungs,4. Siggeir's Departure,,,,volsungsaga.html
,The Saga of the Volsungs,5. Volsung's Death,,,,volsungsaga.html
,The Saga of the Volsungs,6. Tests of Courage,,,,volsungsaga.html
,The Saga of the Volsungs,7. Sinfjotli,,,,volsungsaga.html
,The Saga of the Volsungs,8. Magic Wolf Skins,,,,volsungsaga.html
,The Saga of the Volsungs,9. Helgi and Sigrun,,,,volsungsaga.html
,The Saga of the Volsungs,10. The Volsungs,,,,volsungsaga.html
,The Saga of the Volsungs,11. Sigmund and Hjordis,,,,volsungsaga.html
,The Saga of the Volsungs,12. Hjordis and Alf,,,,volsungsaga.html
,The Saga of the Volsungs,13. Sigurd,,,,volsungsaga.html
